TIME,TIMESTAMP,SiteOutput,CorrConcA_Avg,CorrConcB_Avg,Corrdel13C_Avg,licor
9:40:20,30/10/2014 9:40,3,773.5419,8.33465,-36.2298,f6
9:40:40,30/10/2014 9:40,4,322.5655,3.476971,-35.83115,f6
9:41:40,30/10/2014 9:41,21,427.4953,4.758325,-4.382117,f6
9:42:00,30/10/2014 9:42,22,621.3528,6.834635,-16.1087,f6
9:42:20,30/10/2014 9:42,3,773.5497,8.336106,-36.07127,f6
9:42:40,30/10/2014 9:42,4,322.5514,3.47743,-35.6618,f6
9:43:40,30/10/2014 9:43,21,428.1674,4.765035,-4.543539,f6
9:44:00,30/10/2014 9:44,22,428.9125,4.773308,-4.547276,f6
9:44:20,30/10/2014 9:44,3,773.5263,8.334321,-36.2486,f6
9:44:40,30/10/2014 9:44,4,322.6097,3.477216,-35.89531,f6
9:45:40,30/10/2014 9:45,21,427.5643,4.758446,-4.517686,f6
9:46:00,30/10/2014 9:46,22,427.7946,4.761003,-4.518659,f6
9:46:20,30/10/2014 9:46,3,773.31,8.331264,-36.3325,f6
9:46:40,30/10/2014 9:46,4,322.3044,3.474461,-35.74678,f6
9:47:40,30/10/2014 9:47,21,427.3769,4.756582,-4.471246,f6
9:48:00,30/10/2014 9:48,22,427.5258,4.75823,-4.47317,f6
9:48:20,30/10/2014 9:48,3,773.1259,8.330621,-36.17753,f6
9:48:40,30/10/2014 9:48,4,322.3744,3.474767,-35.87129,f6
9:49:40,30/10/2014 9:49,21,427.8146,4.761257,-4.512483,f6
9:50:00,30/10/2014 9:50,22,508.5145,5.611444,-12.94537,f6
9:50:20,30/10/2014 9:50,3,773.4781,8.333338,-36.30217,f6
9:50:40,30/10/2014 9:50,4,322.5004,3.475585,-36.02082,f6
9:51:40,30/10/2014 9:51,21,425.6586,4.737299,-4.504498,f6
9:52:00,30/10/2014 9:52,22,467.2032,5.163016,-11.52042,f6
9:52:20,30/10/2014 9:52,3,773.4624,8.333164,-36.30264,f6
9:52:40,30/10/2014 9:52,4,322.5009,3.475589,-36.02138,f6
9:53:40,30/10/2014 9:53,21,425.886,4.739621,-4.548369,f6
9:54:00,30/10/2014 9:54,22,454.6722,5.026532,-11.1284,f6
9:54:20,30/10/2014 9:54,3,773.3566,8.331886,-36.31862,f6
9:54:40,30/10/2014 9:54,4,322.5042,3.475496,-36.05724,f6
9:55:40,30/10/2014 9:55,21,424.3839,4.722608,-4.611038,f6
9:56:00,30/10/2014 9:56,22,453.4568,5.013219,-11.10386,f6
9:56:20,30/10/2014 9:56,3,773.2889,8.331412,-36.28914,f6
9:56:40,30/10/2014 9:56,4,322.5046,3.475544,-36.04485,f6
9:57:40,30/10/2014 9:57,21,424.5014,4.724628,-4.460533,f6
9:58:00,30/10/2014 9:58,22,476.114,5.260766,-11.65591,f6
9:58:20,30/10/2014 9:58,3,773.3683,8.333186,-36.18283,f6
9:58:40,30/10/2014 9:58,4,322.5552,3.476263,-35.99683,f6
9:59:40,30/10/2014 9:59,21,424.9449,4.729365,-4.502542,f6
10:00:00,30/10/2014 10:00,22,460.399,5.08953,-11.18916,f6
10:00:20,30/10/2014 10:00,3,773.717,8.336082,-36.28245,f6
10:00:40,30/10/2014 10:00,4,322.7015,3.47842,-35.83601,f6
10:01:40,30/10/2014 10:01,21,425.0014,4.72991,-4.520329,f6
10:02:00,30/10/2014 10:02,22,471.7856,5.213305,-11.58694,f6
10:02:20,30/10/2014 10:02,3,773.2969,8.331854,-36.24806,f6
10:02:40,30/10/2014 10:02,4,322.5553,3.476285,-35.99101,f6
10:03:40,30/10/2014 10:03,21,429.2481,4.776805,-4.596585,f6
10:04:00,30/10/2014 10:04,22,457.7032,5.059842,-11.16689,f6
10:04:20,30/10/2014 10:04,3,773.4913,8.33273,-36.38898,f6
10:04:40,30/10/2014 10:04,4,322.5262,3.476006,-35.98137,f6
10:05:40,30/10/2014 10:05,21,427.0984,4.752773,-4.619846,f6
10:06:00,30/10/2014 10:06,22,459.7962,5.082968,-11.16934,f6
10:06:20,30/10/2014 10:06,3,773.4078,8.332719,-36.28615,f6
10:06:40,30/10/2014 10:06,4,322.5567,3.476004,-36.07301,f6
10:07:40,30/10/2014 10:07,21,426.4656,4.74606,-4.550637,f6
10:08:00,30/10/2014 10:08,22,448.3259,4.957881,-10.82716,f6
10:08:20,30/10/2014 10:08,3,773.3469,8.33237,-36.25071,f6
10:08:40,30/10/2014 10:08,4,322.5258,3.475743,-36.05327,f6
10:09:40,30/10/2014 10:09,21,426.2704,4.74448,-4.426281,f6
10:10:00,30/10/2014 10:10,22,466.8793,5.160994,-11.22109,f6
10:10:20,30/10/2014 10:10,3,773.2018,8.330588,-36.27582,f6
10:10:40,30/10/2014 10:10,4,322.4648,3.475972,-35.80728,f6
10:11:40,30/10/2014 10:11,21,426.2365,4.744241,-4.39722,f6
10:12:00,30/10/2014 10:12,22,470.9017,5.204528,-11.39891,f6
10:12:20,30/10/2014 10:12,3,773.2857,8.333792,-36.00984,f6
10:12:40,30/10/2014 10:12,4,322.5294,3.476581,-35.83131,f6
10:13:40,30/10/2014 10:13,21,426.1589,4.743222,-4.429983,f6
10:14:00,30/10/2014 10:14,22,465.8431,5.149397,-11.24964,f6
10:14:20,30/10/2014 10:14,3,773.3095,8.333771,-36.04203,f6
10:14:40,30/10/2014 10:14,4,322.5092,3.476645,-35.7532,f6
10:15:40,30/10/2014 10:15,21,426.2044,4.743829,-4.408959,f6
10:16:00,30/10/2014 10:16,22,455.3168,5.034472,-10.96805,f6
10:16:20,30/10/2014 10:16,3,773.3848,8.332815,-36.24637,f6
10:16:40,30/10/2014 10:16,4,322.5424,3.477086,-35.73044,f6
10:17:40,30/10/2014 10:17,21,426.2414,4.744138,-4.43048,f6
10:18:00,30/10/2014 10:18,22,476.1853,5.261072,-11.747,f6
10:18:20,30/10/2014 10:18,3,773.3058,8.332602,-36.17271,f6
10:18:40,30/10/2014 10:18,4,322.5106,3.476499,-35.79807,f6
10:19:40,30/10/2014 10:19,21,426.4336,4.745665,-4.559021,f6
10:20:00,30/10/2014 10:20,22,514.4465,5.676048,-13.09399,f6
10:20:20,30/10/2014 10:20,3,773.3706,8.333553,-36.14342,f6
10:20:40,30/10/2014 10:20,4,322.5697,3.47684,-35.87985,f6
10:21:40,30/10/2014 10:21,21,426.4738,4.745831,-4.617909,f6
10:22:00,30/10/2014 10:22,22,548.0432,6.040596,-14.09518,f6
