TIME,TIMESTAMP,SiteOutput,CorrConcA_Avg,CorrConcB_Avg,Corrdel13C_Avg,licor
9:40:20,30/10/2014 9:40,3,773.5419,8.33465,-36.2298,f4
9:40:40,30/10/2014 9:40,4,322.5655,3.476971,-35.83115,f4
9:41:00,30/10/2014 9:41,19,427.0083,4.752775,-4.409215,f4
9:41:20,30/10/2014 9:41,20,427.3979,4.756758,-4.483214,f4
9:42:20,30/10/2014 9:42,3,773.5497,8.336106,-36.07127,f4
9:42:40,30/10/2014 9:42,4,322.5514,3.47743,-35.6618,f4
9:43:00,30/10/2014 9:43,19,427.6914,4.759755,-4.539629,f4
9:43:20,30/10/2014 9:43,20,428.0419,4.763465,-4.579497,f4
9:44:20,30/10/2014 9:44,3,773.5263,8.334321,-36.2486,f4
9:44:40,30/10/2014 9:44,4,322.6097,3.477216,-35.89531,f4
9:45:00,30/10/2014 9:45,19,427.4485,4.757409,-4.465063,f4
9:45:20,30/10/2014 9:45,20,427.7598,4.761001,-4.438382,f4
9:46:20,30/10/2014 9:46,3,773.31,8.331264,-36.3325,f4
9:46:40,30/10/2014 9:46,4,322.3044,3.474461,-35.74678,f4
9:47:00,30/10/2014 9:47,19,427.4568,4.757524,-4.460032,f4
9:47:20,30/10/2014 9:47,20,427.7404,4.760186,-4.563561,f4
9:48:20,30/10/2014 9:48,3,773.1259,8.330621,-36.17753,f4
9:48:40,30/10/2014 9:48,4,322.3744,3.474767,-35.87129,f4
9:49:00,30/10/2014 9:49,19,427.3138,4.755662,-4.516663,f4
9:49:20,30/10/2014 9:49,20,439.6094,4.886093,-5.820655,f4
9:50:20,30/10/2014 9:50,3,773.4781,8.333338,-36.30217,f4
9:50:40,30/10/2014 9:50,4,322.5004,3.475585,-36.02082,f4
9:51:00,30/10/2014 9:51,19,427.1613,4.75427,-4.452627,f4
9:51:20,30/10/2014 9:51,20,419.3954,4.668315,-4.350612,f4
9:52:20,30/10/2014 9:52,3,773.4624,8.333164,-36.30264,f4
9:52:40,30/10/2014 9:52,4,322.5009,3.475589,-36.02138,f4
9:53:00,30/10/2014 9:53,19,427.0461,4.752673,-4.518778,f4
9:53:20,30/10/2014 9:53,20,433.9012,4.821907,-5.973581,f4
9:54:20,30/10/2014 9:54,3,773.3566,8.331886,-36.31862,f4
9:54:40,30/10/2014 9:54,4,322.5042,3.475496,-36.05724,f4
9:55:00,30/10/2014 9:55,19,427.0718,4.753165,-4.475824,f4
9:55:20,30/10/2014 9:55,20,398.1419,4.434905,-3.639883,f4
9:56:20,30/10/2014 9:56,3,773.2889,8.331412,-36.28914,f4
9:56:40,30/10/2014 9:56,4,322.5046,3.475544,-36.04485,f4
9:57:00,30/10/2014 9:57,19,425.0752,4.730268,-4.617851,f4
9:57:20,30/10/2014 9:57,20,398.0075,4.43355,-3.607877,f4
9:58:20,30/10/2014 9:58,3,773.3683,8.333186,-36.18283,f4
9:58:40,30/10/2014 9:58,4,322.5552,3.476263,-35.99683,f4
9:59:00,30/10/2014 9:59,19,431.0969,4.79766,-4.538457,f4
9:59:20,30/10/2014 9:59,20,402.0397,4.478779,-3.538338,f4
10:00:20,30/10/2014 10:00,3,773.717,8.336082,-36.28245,f4
10:00:40,30/10/2014 10:00,4,322.7015,3.47842,-35.83601,f4
10:01:00,30/10/2014 10:01,19,431.5505,4.803081,-4.461131,f4
10:01:20,30/10/2014 10:01,20,402.8122,4.487269,-3.563887,f4
10:02:20,30/10/2014 10:02,3,773.2969,8.331854,-36.24806,f4
10:02:40,30/10/2014 10:02,4,322.5553,3.476285,-35.99101,f4
10:03:00,30/10/2014 10:03,19,431.5497,4.802899,-4.496961,f4
10:03:20,30/10/2014 10:03,20,403.3307,4.492846,-3.608191,f4
10:04:20,30/10/2014 10:04,3,773.4913,8.33273,-36.38898,f4
10:04:40,30/10/2014 10:04,4,322.5262,3.476006,-35.98137,f4
10:05:00,30/10/2014 10:05,19,431.5891,4.803143,-4.537461,f4
10:05:20,30/10/2014 10:05,20,403.3666,4.492858,-3.694038,f4
10:06:20,30/10/2014 10:06,3,773.4078,8.332719,-36.28615,f4
10:06:40,30/10/2014 10:06,4,322.5567,3.476004,-36.07301,f4
10:07:00,30/10/2014 10:07,19,431.6082,4.803654,-4.47548,f4
10:07:20,30/10/2014 10:07,20,403.4075,4.493207,-3.717801,f4
10:08:20,30/10/2014 10:08,3,773.3469,8.33237,-36.25071,f4
10:08:40,30/10/2014 10:08,4,322.5258,3.475743,-36.05327,f4
10:09:00,30/10/2014 10:09,19,431.4208,4.801748,-4.438289,f4
10:09:20,30/10/2014 10:09,20,403.243,4.492033,-3.571649,f4
10:10:20,30/10/2014 10:10,3,773.2018,8.330588,-36.27582,f4
10:10:40,30/10/2014 10:10,4,322.4648,3.475972,-35.80728,f4
10:11:00,30/10/2014 10:11,19,431.4127,4.801737,-4.421963,f4
10:11:20,30/10/2014 10:11,20,403.1793,4.491002,-3.643109,f4
10:12:20,30/10/2014 10:12,3,773.2857,8.333792,-36.00984,f4
10:12:40,30/10/2014 10:12,4,322.5294,3.476581,-35.83131,f4
10:13:00,30/10/2014 10:13,19,586.4152,6.527784,-4.295524,f4
10:13:20,30/10/2014 10:13,20,549.6288,6.124149,-3.34195,f4
10:14:20,30/10/2014 10:14,3,773.3095,8.333771,-36.04203,f4
10:14:40,30/10/2014 10:14,4,322.5092,3.476645,-35.7532,f4
10:15:00,30/10/2014 10:15,19,591.9741,6.588393,-4.4876,f4
10:15:20,30/10/2014 10:15,20,554.5067,6.178198,-3.390711,f4
