TIME,TIMESTAMP,SiteOutput,CorrConcA_Avg,CorrConcB_Avg,Corrdel13C_Avg,licor
9:44:20,29/10/2014 9:44,3,947.0808,10.14692,-41.66557,f2
9:44:40,29/10/2014 9:44,4,302.7678,3.341585,-12.78279,f2
9:45:40,29/10/2014 9:45,21,355.5138,3.833234,-35.55199,f2
9:46:00,29/10/2014 9:46,22,664.308,7.166157,-35.09019,f2
9:46:20,29/10/2014 9:46,3,775.0328,8.353314,-35.92981,f2
9:46:40,29/10/2014 9:46,4,323.1688,3.483286,-35.8832,f2
9:47:40,29/10/2014 9:47,21,421.2457,4.544269,-35.06434,f2
9:48:00,29/10/2014 9:48,22,423.7082,4.571008,-35.0273,f2
9:48:20,29/10/2014 9:48,3,775.2421,8.353177,-36.20594,f2
9:48:40,29/10/2014 9:48,4,323.4779,3.486685,-35.8646,f2
9:49:40,29/10/2014 9:49,21,421.5528,4.548477,-34.87413,f2
9:50:00,29/10/2014 9:50,22,422.0886,4.554088,-34.91043,f2
9:50:20,29/10/2014 9:50,3,774.3482,8.343614,-36.19798,f2
9:50:40,29/10/2014 9:50,4,322.8066,3.479411,-35.87531,f2
9:51:40,29/10/2014 9:51,21,-40034.37,3.401902,-254.1219,f2
9:52:00,29/10/2014 9:52,22,-3060.923,3.213789,-321.0494,f2
9:52:20,29/10/2014 9:52,3,773.8453,8.337338,-36.29704,f2
9:52:40,29/10/2014 9:52,4,322.7571,3.4785,-35.97971,f2
9:53:40,29/10/2014 9:53,21,421.3524,4.720836,2.174097,f2
9:54:00,29/10/2014 9:54,22,-38486.88,0.8209677,-752.952,f2
9:54:20,29/10/2014 9:54,3,774.0455,8.359206,-34.01927,f2
9:54:40,29/10/2014 9:54,4,322.636,3.507056,-27.69918,f2
9:55:40,29/10/2014 9:55,21,421.6104,4.632865,-17.10249,f2
9:56:00,29/10/2014 9:56,22,421.9742,4.63694,-17.08591,f2
9:56:20,29/10/2014 9:56,3,774.007,8.272964,-43.93797,f2
9:56:40,29/10/2014 9:56,4,322.9559,3.424094,-51.64174,f2
9:57:40,29/10/2014 9:57,21,421.5741,4.69226,-4.415628,f2
9:58:00,29/10/2014 9:58,22,421.7632,4.694743,-4.335287,f2
9:58:20,29/10/2014 9:58,3,773.1038,8.332186,-35.9688,f2
9:58:40,29/10/2014 9:58,4,321.8271,3.469151,-35.79245,f2
9:59:40,29/10/2014 9:59,21,421.3492,4.689508,-4.468579,f2
10:00:00,29/10/2014 10:00,22,421.7169,4.693165,-4.560979,f2
10:00:20,29/10/2014 10:00,3,772.9388,8.328477,-36.19231,f2
10:00:40,29/10/2014 10:00,4,322.3204,3.474553,-35.76907,f2
10:01:40,29/10/2014 10:01,21,421.1594,4.687543,-4.437181,f2
10:02:00,29/10/2014 10:02,22,421.3404,4.689445,-4.461057,f2
10:02:20,29/10/2014 10:02,3,773.3655,8.33269,-36.23688,f2
10:02:40,29/10/2014 10:02,4,322.4503,3.475811,-35.80875,f2
10:03:40,29/10/2014 10:03,21,420.8344,4.683443,-4.53969,f2
10:04:00,29/10/2014 10:04,22,711.8253,7.810467,-18.53795,f2
10:04:20,29/10/2014 10:04,3,773.5135,8.334565,-36.2044,f2
10:04:40,29/10/2014 10:04,4,322.5768,3.477538,-35.70769,f2
10:05:40,29/10/2014 10:05,21,420.8854,4.683733,-4.598783,f2
10:06:00,29/10/2014 10:06,22,716.4963,7.86191,-18.51392,f2
10:06:20,29/10/2014 10:06,3,773.4959,8.33448,-36.1924,f2
10:06:40,29/10/2014 10:06,4,322.5538,3.476372,-35.96248,f2
10:07:40,29/10/2014 10:07,21,420.9947,4.685464,-4.48942,f2
10:08:00,29/10/2014 10:08,22,728.5356,7.991695,-18.79893,f2
10:08:20,29/10/2014 10:08,3,773.4041,8.333609,-36.17864,f2
10:08:40,29/10/2014 10:08,4,322.54,3.476837,-35.79207,f2
10:09:40,29/10/2014 10:09,21,421.3169,4.688553,-4.594839,f2
10:10:00,29/10/2014 10:10,22,745.3276,8.172986,-19.1478,f2
10:10:20,29/10/2014 10:10,3,773.6599,8.333983,-36.45386,f2
10:10:40,29/10/2014 10:10,4,322.8695,3.478158,-36.41016,f2
10:11:40,29/10/2014 10:11,21,421.3498,4.688067,-4.775762,f2
10:12:00,29/10/2014 10:12,22,398.7638,4.439091,-4.25499,f2
10:12:20,29/10/2014 10:12,3,773.8734,8.336987,-36.37254,f2
10:12:40,29/10/2014 10:12,4,322.6788,3.47745,-36.03684,f2
10:13:40,29/10/2014 10:13,21,421.3507,4.688606,-4.663577,f2
10:14:00,29/10/2014 10:14,22,398.013,4.430994,-4.196051,f2
10:14:20,29/10/2014 10:14,3,773.2576,8.330939,-36.30473,f2
10:14:40,29/10/2014 10:14,4,322.4552,3.474992,-36.05021,f2
10:15:40,29/10/2014 10:15,21,421.429,4.688941,-4.777287,f2
10:16:00,29/10/2014 10:16,22,397.8527,4.428952,-4.254035,f2
10:16:20,29/10/2014 10:16,3,773.4715,8.332582,-36.38131,f2
10:16:40,29/10/2014 10:16,4,322.5731,3.476332,-36.03122,f2
10:17:40,29/10/2014 10:17,21,420.6666,4.681349,-4.587851,f2
10:18:00,29/10/2014 10:18,22,396.9562,4.419497,-4.135858,f2
10:18:20,29/10/2014 10:18,3,773.4585,8.333066,-36.30924,f2
10:18:40,29/10/2014 10:18,4,322.5886,3.47689,-35.92266,f2
10:19:40,29/10/2014 10:19,21,420.7006,4.681138,-4.713462,f2
10:20:00,29/10/2014 10:20,22,396.7673,4.417453,-4.122598,f2
10:20:20,29/10/2014 10:20,3,773.5123,8.333758,-36.29619,f2
10:20:40,29/10/2014 10:20,4,322.575,3.476343,-36.03374,f2
