TIME,TIMESTAMP,SiteOutput,CorrConcA_Avg,CorrConcB_Avg,Corrdel13C_Avg,licor
10:22:20,22/10/2014 10:22,3,-291.4638,-3.198926,-18.27447,f4
10:22:40,22/10/2014 10:22,4,308.2214,3.343319,-29.74681,f4
10:23:00,22/10/2014 10:23,19,12.00856,0.1262348,-59.70106,f4
10:23:20,22/10/2014 10:23,20,453.5685,5.013072,-11.37215,f4
10:24:20,22/10/2014 10:24,3,775.1053,8.349449,-36.46596,f4
10:24:40,22/10/2014 10:24,4,323.1974,3.482916,-36.07082,f4
10:25:00,22/10/2014 10:25,19,8.241932,0.08312028,-97.88313,f4
10:25:20,22/10/2014 10:25,20,437.5908,4.839061,-10.84466,f4
10:26:20,22/10/2014 10:26,3,774.762,8.343522,-36.72319,f4
10:26:40,22/10/2014 10:26,4,322.9143,3.479665,-36.12624,f4
10:27:00,22/10/2014 10:27,19,335.3186,3.720389,-7.566779,f4
10:27:20,22/10/2014 10:27,20,483.9866,5.344677,-12.0831,f4
10:28:20,22/10/2014 10:28,3,774.0269,8.338226,-36.42046,f4
10:28:40,22/10/2014 10:28,4,322.7766,3.477021,-36.44804,f4
10:29:00,22/10/2014 10:29,19,414.6749,4.599382,-7.885626,f4
10:29:20,22/10/2014 10:29,20,515.1641,5.683619,-13.06598,f4
10:30:20,22/10/2014 10:30,3,774.0505,8.337732,-36.50689,f4
10:30:40,22/10/2014 10:30,4,322.6875,3.476591,-36.30096,f4
10:31:00,22/10/2014 10:31,19,414.5493,4.597341,-8.025464,f4
10:31:20,22/10/2014 10:31,20,415.059,4.603631,-7.888049,f4
10:32:20,22/10/2014 10:32,3,773.979,8.341414,-35.99094,f4
10:32:40,22/10/2014 10:32,4,322.9485,3.483872,-35.06064,f4
10:33:00,22/10/2014 10:33,19,415.3783,4.603755,-8.62045,f4
10:33:20,22/10/2014 10:33,20,415.4437,4.605673,-8.364655,f4
10:34:20,22/10/2014 10:34,3,773.0736,8.327644,-36.45642,f4
10:34:40,22/10/2014 10:34,4,322.2539,3.472276,-36.202,f4
10:35:00,22/10/2014 10:35,19,413.7165,4.586238,-8.428982,f4
10:35:20,22/10/2014 10:35,20,413.8773,4.588236,-8.38264,f4
10:36:20,22/10/2014 10:36,3,772.9394,8.329351,-36.09177,f4
10:36:40,22/10/2014 10:36,4,322.4007,3.474092,-36.1369,f4
10:37:00,22/10/2014 10:37,19,413.376,4.582668,-8.384934,f4
10:37:20,22/10/2014 10:37,20,413.4331,4.58324,-8.398166,f4
10:38:20,22/10/2014 10:38,3,773.457,8.330737,-36.57665,f4
10:38:40,22/10/2014 10:38,4,322.557,3.475321,-36.26345,f4
10:39:00,22/10/2014 10:39,19,413.2783,4.582616,-8.161829,f4
10:39:20,22/10/2014 10:39,20,486.4843,5.373613,-11.97281,f4
10:40:20,22/10/2014 10:40,3,773.4201,8.330274,-36.58426,f4
10:40:40,22/10/2014 10:40,4,322.59,3.476557,-36.01907,f4
10:41:00,22/10/2014 10:41,19,413.3491,4.582226,-8.41604,f4
10:41:20,22/10/2014 10:41,20,509.901,5.627395,-12.81764,f4
10:42:20,22/10/2014 10:42,3,773.3119,8.33227,-36.21837,f4
10:42:40,22/10/2014 10:42,4,322.4947,3.475228,-36.10277,f4
10:43:00,22/10/2014 10:43,19,413.5957,4.584668,-8.479386,f4
10:43:20,22/10/2014 10:43,20,495.5432,5.471039,-12.44508,f4
10:44:20,22/10/2014 10:44,3,773.7149,8.331348,-36.82711,f4
10:44:40,22/10/2014 10:44,4,322.5314,3.474375,-36.44899,f4
10:45:00,22/10/2014 10:45,19,413.3396,4.582899,-8.247431,f4
10:45:20,22/10/2014 10:45,20,492.1378,5.435518,-12.07448,f4
10:46:20,22/10/2014 10:46,3,773.2735,8.331717,-36.23466,f4
10:46:40,22/10/2014 10:46,4,322.4901,3.476189,-35.82249,f4
10:47:00,22/10/2014 10:47,19,413.2953,4.581191,-8.511221,f4
10:47:20,22/10/2014 10:47,20,439.1938,4.859547,-10.16725,f4
10:48:20,22/10/2014 10:48,3,773.3636,8.331999,-36.3144,f4
10:48:40,22/10/2014 10:48,4,322.4394,3.474993,-36.00279,f4
10:49:00,22/10/2014 10:49,19,65.14506,0.7161462,-16.69018,f4
10:49:20,22/10/2014 10:49,20,65.96754,0.7257301,-15.95507,f4
10:50:20,22/10/2014 10:50,3,773.5421,8.332471,-36.48217,f4
10:50:40,22/10/2014 10:50,4,322.6123,3.475136,-36.47992,f4
10:51:00,22/10/2014 10:51,19,451.4208,5.005229,-8.227109,f4
10:51:20,22/10/2014 10:51,20,496.8599,5.486712,-12.23134,f4
10:52:20,22/10/2014 10:52,3,773.366,8.334652,-36.01038,f4
10:52:40,22/10/2014 10:52,4,322.4557,3.478025,-35.21053,f4
10:53:00,22/10/2014 10:53,19,414.2462,4.591718,-8.513956,f4
10:53:20,22/10/2014 10:53,20,482.7316,5.330377,-12.30606,f4
10:54:20,22/10/2014 10:54,3,773.5037,8.331992,-36.48965,f4
10:54:40,22/10/2014 10:54,4,322.6112,3.474956,-36.52646,f4
10:55:00,22/10/2014 10:55,19,65.42009,0.7200947,-15.42566,f4
